FlightDate,DayOfWeek,WeekOfYear,DaysToFlight,Class,AvailableCapacity,CASKValue,TargetRevenue,IsHoliday,priceCompetitor2,priceCompetitor2,priceCompetitor3,Price
43045,2,45,4,87,100,0.019403877,651,0,622.25,420,268.65,281.1732106
43045,2,45,3,83,97,0.019403877,651,0,622.25,420,268.65,292.5178787
43045,2,45,3,87,91,0.019403877,651,0,622.25,420,268.65,310.0277722
43045,2,45,2,87,88,0.019403877,651,0,622.25,420,268.65,319.2148293
43045,2,45,2,83,72,0.019403877,651,0,622.25,420,268.65,321.8340781
43045,2,45,1,90,45,0.019403877,651,0,622.25,420,268.65,331.1182725
43045,2,45,0,90,33,0.019403877,651,0,622.25,0,0,348.4541597
43046,3,45,59,85,219,0.020925749,651,0,0,0,0,292.4040479
43046,3,45,58,85,217,0.020925749,651,0,43.24,0,29.29,241.5853595
43046,3,45,57,85,216,0.020925749,651,0,43.24,90,29.29,191.0012315
43046,3,45,50,69,213,0.020925749,651,0,42.78,90,29.12,136.227606
43046,3,45,48,69,211,0.020925749,651,0,42.54,110,38.32,70.18535881
43046,3,45,45,69,207,0.020925749,651,0,42.54,110,38.32,72.0179247
43046,3,45,42,69,206,0.020925749,651,0,42.54,110,38.32,74.6838031
43046,3,45,41,69,204,0.020925749,651,0,43.03,110,37.95,76.05711163
43046,3,45,40,80,202,0.020925749,651,0,43.03,110,37.95,77.93630397
43046,3,45,40,69,200,0.020925749,651,0,43.03,110,37.95,77.63495873
43046,3,45,39,80,199,0.020925749,651,0,43.03,110,37.95,79.71709904
43046,3,45,36,86,194,0.020925749,651,0,43.03,110,37.95,79.47600836
43046,3,45,31,84,182,0.020925749,651,0,63.3,140,44.6,84.89788604
43046,3,45,29,84,179,0.020925749,651,0,63.3,140,44.6,88.88476061
43046,3,45,28,84,176,0.020925749,651,0,0,140,44.6,94.27103381
43046,3,45,26,84,171,0.020925749,651,0,121.14,170,84.12,97.70098294
43046,3,45,24,84,161,0.020925749,651,0,121.14,170,84.12,102.8185337
43046,3,45,24,78,159,0.020925749,651,0,121.14,170,84.12,107.1231228
43046,3,45,13,75,136,0.020925749,651,0,346.26,240,107.19,122.8931477
43046,3,45,12,75,129,0.020925749,651,0,346.26,240,107.19,141.9329484
43046,3,45,11,75,123,0.020925749,651,0,346.26,240,107.19,160.7623649
43046,3,45,8,75,117,0.020925749,651,0,346.26,240,107.19,177.7934329
43046,3,45,8,72,109,0.020925749,651,0,346.26,240,107.19,197.0348149
43046,3,45,6,66,96,0.020925749,651,0,351.69,330,206.24,215.760765
43046,3,45,5,89,85,0.020925749,651,0,351.69,330,206.24,233.5572135
43046,3,45,5,83,74,0.020925749,651,0,351.69,330,206.24,257.8907602
43046,3,45,4,83,72,0.020925749,651,0,351.69,330,206.24,282.9294099
43046,3,45,3,83,70,0.020925749,651,0,351.69,330,305.29,301.8614396
43046,3,45,3,87,59,0.020925749,651,0,351.69,330,305.29,315.5956714
43046,3,45,2,83,56,0.020925749,651,0,351.69,330,305.29,321.7073921
43046,3,45,2,87,55,0.020925749,651,0,351.69,330,305.29,327.2475121
43046,3,45,1,90,54,0.020925749,651,0,351.69,330,305.29,341.191115
43046,3,45,1,87,32,0.020925749,651,0,351.69,330,305.29,347.4832087
43047,4,45,61,71,219,0.019492479,651,0,0,0,0,287.4349362
43047,4,45,57,71,217,0.019492479,651,0,42.82,58,29.41,235.1080713
43047,4,45,56,71,214,0.019492479,651,0,42.82,58,29.41,177.0339923
43047,4,45,50,71,212,0.019492479,651,0,155.32,58,17.47,110.9575453
43047,4,45,48,71,210,0.019492479,651,0,155.86,90,28.49,52.92778155
43047,4,45,47,85,209,0.019492479,651,0,155.86,90,28.49,55.66779444
43047,4,45,42,85,206,0.019492479,651,0,155.86,90,28.49,56.43307442
43047,4,45,41,85,204,0.019492479,651,0,155.54,90,32.23,58.35572779
43047,4,45,37,69,202,0.019492479,651,0,155.54,90,32.23,59.52445158
43047,4,45,29,69,195,0.019492479,651,0,152.82,110,33.62,61.12618466
43047,4,45,28,71,185,0.019492479,651,0,152.82,110,33.62,61.9083085
43047,4,45,28,69,181,0.019492479,651,0,152.82,110,33.62,63.21615126
43047,4,45,26,69,166,0.019492479,651,0,156.85,140,43.41,63.91725082
43047,4,45,22,80,149,0.019492479,651,0,156.85,140,43.41,67.63864339
43047,4,45,21,86,143,0.019492479,651,0,156.85,140,43.41,73.10699962
43047,4,45,21,84,140,0.019492479,651,0,156.85,140,43.41,80.73079703
43047,4,45,20,81,138,0.019492479,651,0,120.48,140,105.83,90.87961234
43047,4,45,19,81,132,0.019492479,651,0,120.48,140,105.83,100.0022171
43047,4,45,18,77,126,0.019492479,651,0,120.48,140,105.83,113.7881546
43047,4,45,17,77,120,0.019492479,651,0,120.48,140,105.83,126.6160261
43047,4,45,16,77,119,0.019492479,651,0,120.48,140,105.83,137.3266297
43047,4,45,12,75,114,0.019492479,651,0,291.99,200,154.68,150.9099885
43047,4,45,7,72,105,0.019492479,651,0,291.99,200,180.46,171.1076217
43047,4,45,6,72,101,0.019492479,651,0,352.23,330,207.59,185.5378198
43047,4,45,6,89,94,0.019492479,651,0,352.23,330,207.59,209.9042088
43047,4,45,3,66,85,0.019492479,651,0,352.23,330,207.59,229.9740685
43047,4,45,2,89,74,0.019492479,651,0,352.23,330,207.59,250.0061011
43047,4,45,2,83,61,0.019492479,651,0,352.23,330,207.59,269.3695809
43047,4,45,2,87,48,0.019492479,651,0,352.23,330,207.59,291.4306943
43047,4,45,1,90,24,0.019492479,651,0,352.23,330,207.59,313.229931
43047,4,45,0,90,21,0.019492479,651,0,352.23,0,207.59,339.326353
43048,5,45,41,85,217,0.019403877,651,0,156.19,58,22.35,295.5309279
43048,5,45,40,85,216,0.019403877,651,0,156.19,58,22.35,246.442431
43048,5,45,36,85,215,0.019403877,651,0,156.19,58,22.35,193.5298576
43048,5,45,35,85,210,0.019403877,651,0,156.19,58,22.35,128.4147202
43048,5,45,33,85,203,0.019403877,651,0,152.82,90,29.02,64.17603945
43048,5,45,29,71,189,0.019403877,651,0,152.82,90,29.02,62.93075836
43048,5,45,28,71,185,0.019403877,651,0,152.82,90,29.02,60.58798507
43048,5,45,26,69,174,0.019403877,651,0,155.49,110,52.91,61.3004286
43048,5,45,24,69,171,0.019403877,651,0,155.49,110,52.91,63.14775961
43048,5,45,23,69,160,0.019403877,651,0,155.49,110,52.91,65.13836091
43048,5,45,21,69,153,0.019403877,651,0,155.49,110,52.91,68.57310983
43048,5,45,20,86,150,0.019403877,651,0,120.48,140,85.48,76.84363025
43048,5,45,16,84,143,0.019403877,651,0,120.48,140,85.48,83.78459636
43048,5,45,15,84,136,0.019403877,651,0,120.48,140,85.48,90.87437449
43048,5,45,14,76,129,0.019403877,651,0,120.48,140,85.48,99.33642608
43048,5,45,12,76,112,0.019403877,651,0,160.92,200,109.9,116.1481939
43048,5,45,10,76,108,0.019403877,651,0,160.92,200,109.9,132.5406868
43048,5,45,9,75,103,0.019403877,651,0,160.92,200,109.9,150.7233251
43048,5,45,9,76,102,0.019403877,651,0,160.92,200,109.9,165.0702149
43048,5,45,7,72,89,0.019403877,651,0,160.92,200,109.9,189.3398084
43048,5,45,6,66,84,0.019403877,651,0,355.22,330,240.16,208.49608
43048,5,45,5,66,79,0.019403877,651,0,355.22,330,240.16,223.2363333
43048,5,45,4,66,73,0.019403877,651,0,355.22,330,240.16,236.2096106
43048,5,45,3,66,69,0.019403877,651,0,355.22,330,240.16,250.8253678
43048,5,45,3,89,56,0.019403877,651,0,355.22,330,240.16,257.2614364
43048,5,45,2,89,28,0.019403877,651,0,355.22,330,0,263.3522655
43049,6,45,36,69,219,0.019403877,651,0,120.43,90,22.35,228.1319341
43049,6,45,32,69,218,0.019403877,651,0,152.82,90,43.41,189.0081834
43049,6,45,29,71,202,0.019403877,651,0,152.82,90,43.41,149.9918634
43049,6,45,29,88,196,0.019403877,651,0,152.82,90,43.41,105.9083276
43049,6,45,28,71,192,0.019403877,651,0,152.82,90,43.41,59.71909514
43049,6,45,27,71,181,0.019403877,651,0,197.28,110,58.34,55.54031945
43049,6,45,27,85,177,0.019403877,651,0,197.28,110,58.34,55.73933492
43049,6,45,24,69,171,0.019403877,651,0,197.28,110,58.34,59.62823694
43049,6,45,24,80,162,0.019403877,651,0,197.28,110,58.34,63.25091841
43049,6,45,23,69,154,0.019403877,651,0,197.28,110,58.34,67.16109432
43049,6,45,23,86,152,0.019403877,651,0,197.28,110,58.34,74.39513877
43049,6,45,22,84,150,0.019403877,651,0,197.28,110,58.34,79.59904253
43049,6,45,22,86,148,0.019403877,651,0,197.28,110,58.34,82.04890757
43049,6,45,16,77,118,0.019403877,651,0,242.87,170,74.62,99.52363097
43049,6,45,11,76,113,0.019403877,651,0,299.04,200,128.9,116.123796
43049,6,45,9,76,105,0.019403877,651,0,299.04,200,128.9,132.9488056
43049,6,45,8,76,104,0.019403877,651,0,299.04,200,128.9,149.5990189
43049,6,45,8,72,97,0.019403877,651,0,299.04,200,128.9,174.2491072
43049,6,45,8,75,95,0.019403877,651,0,299.04,200,128.9,182.3169054
43049,6,45,7,75,88,0.019403877,651,0,299.04,200,128.9,190.1425911
43049,6,45,6,66,82,0.019403877,651,0,355.22,330,183.17,201.6543576
43049,6,45,4,66,79,0.019403877,651,0,355.22,330,183.17,217.8062992
43049,6,45,4,89,66,0.019403877,651,0,355.22,330,183.17,233.0028098
43049,6,45,3,83,54,0.019403877,651,0,355.22,330,183.17,256.9758781
43049,6,45,3,89,44,0.019403877,651,0,355.22,330,183.17,275.9937325
43049,6,45,2,87,32,0.019403877,651,0,355.22,330,0,299.7168342
43049,6,45,1,90,22,0.019403877,651,0,355.22,330,0,325.8560905
43049,6,45,0,90,8,0.019403877,651,0,355.22,0,0,345.898704
43050,7,45,58,85,219,0.020925749,651,0,155.86,90,33.83,294.7634622
43050,7,45,49,85,215,0.020925749,651,0,119.63,90,29.07,249.9157233
43050,7,45,47,85,213,0.020925749,651,0,155.54,90,44.76,192.679109
43050,7,45,44,69,211,0.020925749,651,0,155.54,90,44.76,130.0708918
43050,7,45,43,69,205,0.020925749,651,0,155.54,90,44.76,68.02541866
43050,7,45,40,69,201,0.020925749,651,0,120.43,110,29.33,71.34270443
43050,7,45,31,80,190,0.020925749,651,0,152.82,140,58.34,75.12913426
43050,7,45,31,69,183,0.020925749,651,0,152.82,140,58.34,77.27378588
43050,7,45,29,69,169,0.020925749,651,0,152.82,140,58.34,77.51062356
43050,7,45,25,84,160,0.020925749,651,0,155.76,140,85.48,80.50046996
43050,7,45,24,84,156,0.020925749,651,0,155.76,140,85.48,84.66865866
43050,7,45,24,81,153,0.020925749,651,0,155.76,140,85.48,86.34074792
43050,7,45,23,84,151,0.020925749,651,0,155.76,140,85.48,92.17490743
43050,7,45,22,81,150,0.020925749,651,0,155.76,140,85.48,99.19093297
43050,7,45,22,84,146,0.020925749,651,0,155.76,140,85.48,102.1414601
43050,7,45,21,81,142,0.020925749,651,0,155.76,140,85.48,105.6061459
43050,7,45,19,78,138,0.020925749,651,0,198.09,170,65.12,112.2857113
43050,7,45,14,75,126,0.020925749,651,0,198.09,170,65.12,127.7242788
43050,7,45,12,75,119,0.020925749,651,0,299.04,330,128.9,143.4355307
43050,7,45,11,75,115,0.020925749,651,0,299.04,330,128.9,161.2826899
43050,7,45,9,75,114,0.020925749,651,0,299.04,330,128.9,178.6739644
43050,7,45,9,72,109,0.020925749,651,0,299.04,330,128.9,198.0964593
43050,7,45,8,66,108,0.020925749,651,0,299.04,330,128.9,212.7505151
43050,7,45,5,66,97,0.020925749,651,0,412.48,420,272.72,225.0176489
43050,7,45,4,89,85,0.020925749,651,0,412.48,420,272.72,241.2095732
43050,7,45,3,83,80,0.020925749,651,0,412.48,420,272.72,262.3903013
43050,7,45,2,87,63,0.020925749,651,0,412.48,420,272.72,288.2345618
43050,7,45,1,90,45,0.020925749,651,0,412.48,420,272.72,310.5141556
43050,7,45,1,87,36,0.020925749,651,0,412.48,420,272.72,330.3950656
43050,7,45,0,90,22,0.020925749,651,0,412.48,0,272.72,354.6523603
43051,1,46,59,69,220,0.019403877,651,0,242.09,120,29.41,308.2773529
43051,1,46,58,80,218,0.019403877,651,0,242.09,120,29.41,250.9089856
43051,1,46,50,80,211,0.019403877,651,0,241.26,120,29.07,194.2886303
43051,1,46,37,84,193,0.019403877,651,0,242.81,120,125.78,145.2771786
43051,1,46,36,84,188,0.019403877,651,0,242.81,120,125.78,86.80752525
43051,1,46,32,86,180,0.019403877,651,0,237.45,150,107.84,94.05992596
43051,1,46,22,77,168,0.019403877,651,0,392.94,180,104.47,109.9359739
43051,1,46,21,77,165,0.019403877,651,0,0,180,104.47,124.2034221
43051,1,46,18,75,157,0.019403877,651,0,454.81,210,183.17,142.393479
43051,1,46,16,72,152,0.019403877,651,0,454.81,210,183.17,166.8452122
43051,1,46,13,72,145,0.019403877,651,0,468.11,340,154.68,185.3278453
43051,1,46,12,72,139,0.019403877,651,0,468.11,340,154.68,201.0593362
43051,1,46,10,66,135,0.019403877,651,0,468.11,340,154.68,215.5102003
43051,1,46,7,89,125,0.019403877,651,0,468.11,340,154.68,231.7635667
43051,1,46,6,66,121,0.019403877,651,0,472.99,340,272.72,238.0902626
43051,1,46,6,89,113,0.019403877,651,0,472.99,340,272.72,251.5371309
43051,1,46,5,89,108,0.019403877,651,0,472.99,340,272.72,262.322778
43051,1,46,4,83,92,0.019403877,651,0,472.99,340,0,279.7037277
43051,1,46,3,90,75,0.019403877,651,0,472.99,340,0,292.1180244
43051,1,46,2,90,70,0.019403877,651,0,628.49,340,0,316.7315353
43051,1,46,1,90,57,0.019403877,651,0,628.49,340,0,339.9308623
43052,2,46,32,85,207,0.019492479,651,0,237.45,110,58.34,298.8663456
43052,2,46,31,69,203,0.019492479,651,0,237.45,110,58.34,251.0416585
43052,2,46,27,86,200,0.019492479,651,0,242.06,140,65.12,199.8843291
43052,2,46,26,86,197,0.019492479,651,0,242.06,140,65.12,141.937823
43052,2,46,24,86,188,0.019492479,651,0,242.06,140,65.12,81.52991353
43052,2,46,23,86,186,0.019492479,651,0,242.06,140,65.12,85.40777457
43052,2,46,22,86,183,0.019492479,651,0,242.06,140,65.12,89.3400125
43052,2,46,21,86,182,0.019492479,651,0,242.06,140,65.12,90.1548188
43052,2,46,20,86,172,0.019492479,651,0,283.58,140,108.54,89.89944341
43052,2,46,19,84,159,0.019492479,651,0,283.58,140,108.54,92.97680928
43052,2,46,19,86,151,0.019492479,651,0,283.58,140,108.54,94.23667769
43052,2,46,18,84,138,0.019492479,651,0,283.58,140,108.54,95.60336973
43052,2,46,17,81,133,0.019492479,651,0,283.58,140,108.54,100.9089556
43052,2,46,16,78,127,0.019492479,651,0,283.58,140,108.54,105.0612888
43052,2,46,13,77,114,0.019492479,651,0,160.92,200,108.54,116.2274735
43052,2,46,13,75,112,0.019492479,651,0,160.92,200,108.54,129.6404546
43052,2,46,7,72,99,0.019492479,651,0,160.92,200,108.54,152.9851764
43052,2,46,6,66,91,0.019492479,651,0,303.39,330,242.87,177.2173659
43052,2,46,5,66,83,0.019492479,651,0,303.39,330,242.87,204.1793922
43052,2,46,5,89,73,0.019492479,651,0,303.39,330,242.87,229.9760162
43052,2,46,4,83,59,0.019492479,651,0,303.39,330,242.87,259.731362
43052,2,46,3,89,58,0.019492479,651,0,303.39,330,242.87,273.2674286
43052,2,46,3,83,52,0.019492479,651,0,303.39,330,242.87,289.6778475
43052,2,46,3,90,48,0.019492479,651,0,303.39,330,242.87,315.3475751
43052,2,46,3,87,40,0.019492479,651,0,303.39,330,242.87,331.6162888
43052,2,46,2,90,39,0.019492479,651,0,303.39,330,242.87,341.8109409
43052,2,46,1,90,32,0.019492479,651,0,303.39,330,0,359.5674617
43052,2,46,0,90,13,0.019492479,651,0,303.39,0,0,373.4453698
43053,3,46,40,88,213,0.019492479,651,0,42.04,90,23.51,308.8826513
43053,3,46,36,85,204,0.019492479,651,0,42.04,90,23.51,248.3569043
43053,3,46,35,85,203,0.019492479,651,0,42.04,90,23.51,188.220267
43053,3,46,27,69,197,0.019492479,651,0,0,0,52.91,129.0245782
43053,3,46,26,69,191,0.019492479,651,0,63.77,110,52.91,66.17575482
43053,3,46,21,69,184,0.019492479,651,0,63.77,110,52.91,70.97441651
43053,3,46,20,69,183,0.019492479,651,0,122.93,140,67.84,72.73632441
43053,3,46,20,80,179,0.019492479,651,0,122.93,140,67.84,76.52230082
43053,3,46,18,86,162,0.019492479,651,0,122.93,140,67.84,78.39243105
43053,3,46,17,86,154,0.019492479,651,0,122.93,140,67.84,82.03744131
43053,3,46,16,84,147,0.019492479,651,0,122.93,140,67.84,86.99675238
43053,3,46,15,86,145,0.019492479,651,0,122.93,140,67.84,91.44873776
43053,3,46,14,84,134,0.019492479,651,0,122.93,140,67.84,95.39967304
43053,3,46,12,81,131,0.019492479,651,0,124.01,170,66.48,100.5303461
43053,3,46,11,81,120,0.019492479,651,0,124.01,170,66.48,105.6865687
43053,3,46,11,78,118,0.019492479,651,0,124.01,170,66.48,112.5351913
43053,3,46,7,76,107,0.019492479,651,0,124.01,170,111.26,127.6783005
43053,3,46,6,75,95,0.019492479,651,0,636.08,240,132.97,145.4075612
43053,3,46,5,72,78,0.019492479,651,0,636.08,240,132.97,163.2557595
43053,3,46,4,89,63,0.019492479,651,0,636.08,240,132.97,187.8844305
43053,3,46,4,66,55,0.019492479,651,0,636.08,240,132.97,210.7269374
43053,3,46,3,89,50,0.019492479,651,0,636.08,240,132.97,233.5456309
43053,3,46,2,89,41,0.019492479,651,0,636.08,240,132.97,251.9887314
43053,3,46,2,83,39,0.019492479,651,0,636.08,240,132.97,271.8694144
43053,3,46,1,83,36,0.019492479,651,0,636.08,240,0,281.6134068
43053,3,46,1,89,20,0.019492479,651,0,636.08,240,0,288.9129426
43053,3,46,0,83,6,0.019492479,651,0,636.08,0,0,289.575517
43054,4,46,56,88,219,0.019403877,651,0,42.54,58,17.44,242.3495525
43054,4,46,41,71,213,0.019403877,651,0,42.04,90,28.3,191.504496
43054,4,46,35,71,203,0.019403877,651,0,42.04,90,28.3,143.6113215
43054,4,46,32,71,201,0.019403877,651,0,119.94,90,23.06,97.50581145
43054,4,46,30,71,198,0.019403877,651,0,119.94,90,23.06,50.69659938
43054,4,46,27,85,191,0.019403877,651,0,120.21,90,37.99,53.74351813
43054,4,46,26,85,188,0.019403877,651,0,120.21,90,37.99,57.59920699
43054,4,46,25,69,178,0.019403877,651,0,120.21,90,37.99,61.99664392
43054,4,46,24,69,175,0.019403877,651,0,120.21,90,37.99,65.9969178
43054,4,46,23,69,174,0.019403877,651,0,120.21,90,37.99,69.68225798
43054,4,46,19,69,167,0.019403877,651,0,159.29,110,108.54,71.91938627
43054,4,46,16,69,162,0.019403877,651,0,159.29,110,108.54,73.49983286
43054,4,46,14,86,150,0.019403877,651,0,159.29,110,108.54,76.44529392
43054,4,46,13,84,146,0.019403877,651,0,124.28,0,66.48,81.44948866
43054,4,46,12,84,139,0.019403877,651,0,124.28,140,66.48,87.64678443
43054,4,46,11,81,131,0.019403877,651,0,124.28,140,66.48,95.59801869
43054,4,46,11,84,128,0.019403877,651,0,124.28,140,66.48,101.5334109
43054,4,46,9,78,120,0.019403877,651,0,124.28,140,66.48,110.9784275
43054,4,46,9,77,117,0.019403877,651,0,124.28,140,66.48,119.6384848
43054,4,46,8,77,114,0.019403877,651,0,124.28,140,66.48,128.4105089
43054,4,46,6,75,99,0.019403877,651,0,255.63,240,185.88,144.3120052
43054,4,46,5,75,92,0.019403877,651,0,255.63,240,185.88,162.354092
43054,4,46,4,72,81,0.019403877,651,0,255.63,240,185.88,180.1266577
43054,4,46,3,66,69,0.019403877,651,0,255.63,240,185.88,204.7957498
43054,4,46,2,89,56,0.019403877,651,0,255.63,240,185.88,232.2971705
43054,4,46,2,66,50,0.019403877,651,0,255.63,240,185.88,243.4585936
43054,4,46,1,89,38,0.019403877,651,0,255.63,240,0,259.8252747
43055,5,46,51,88,219,0.019403877,651,0,42.74,44,18.57,223.4569411
43055,5,46,49,88,215,0.019403877,651,0,42.74,44,18.57,178.4664672
43055,5,46,46,88,209,0.019403877,651,0,42.75,44,18.22,130.2653237
43055,5,46,45,88,207,0.019403877,651,0,42.75,44,18.22,88.87172363
43055,5,46,41,71,205,0.019403877,651,0,42.04,58,28.3,42.55958245
43055,5,46,35,71,195,0.019403877,651,0,42.04,0,28.3,45.94168098
43055,5,46,31,71,193,0.019403877,651,0,42.6,90,23.06,48.59853656
43055,5,46,29,71,192,0.019403877,651,0,42.6,90,23.06,50.58482937
43055,5,46,28,71,190,0.019403877,651,0,42.6,90,23.06,52.72038256
43055,5,46,27,71,186,0.019403877,651,0,42.87,90,29.85,54.5575784
43055,5,46,27,85,183,0.019403877,651,0,42.87,90,29.85,56.68217584
43055,5,46,26,85,182,0.019403877,651,0,42.87,90,29.85,58.8715782
43055,5,46,24,85,176,0.019403877,651,0,42.87,90,29.85,60.97102764
43055,5,46,22,85,173,0.019403877,651,0,42.87,90,29.85,62.99436263
43055,5,46,21,85,171,0.019403877,651,0,42.87,90,29.85,65.14473982
43055,5,46,20,85,168,0.019403877,651,0,122.93,0,0,65.72955719
43055,5,46,15,80,141,0.019403877,651,0,122.93,110,44.77,69.65216005
43055,5,46,14,80,139,0.019403877,651,0,122.93,0,44.77,73.91384655
43055,5,46,13,80,135,0.019403877,651,0,125.37,110,67.84,76.81850811
43055,5,46,12,80,129,0.019403877,651,0,125.37,110,67.84,80.76694184
43055,5,46,12,86,125,0.019403877,651,0,125.37,110,67.84,85.82008119
43055,5,46,11,86,122,0.019403877,651,0,125.37,110,67.84,87.00088927
43055,5,46,10,84,112,0.019403877,651,0,125.37,110,67.84,90.04049566
43055,5,46,9,75,103,0.019403877,651,0,125.37,110,67.84,96.75799441
43055,5,46,9,81,99,0.019403877,651,0,125.37,110,67.84,103.5773746
43055,5,46,9,78,95,0.019403877,651,0,125.37,110,67.84,111.6273502
43055,5,46,8,78,91,0.019403877,651,0,125.37,110,67.84,120.3119924
43055,5,46,7,75,90,0.019403877,651,0,125.37,110,67.84,131.9318864
43055,5,46,3,75,59,0.019403877,651,0,257.52,240,211.66,148.1680343
43055,5,46,2,66,43,0.019403877,651,0,257.52,240,0,166.4781071
43055,5,46,2,72,37,0.019403877,651,0,257.52,240,0,183.9193411
43055,5,46,2,89,22,0.019403877,651,0,257.52,240,0,214.1252637
43055,5,46,1,89,18,0.019403877,651,0,257.52,240,0,248.3697743
43057,7,46,56,71,220,0.019403877,651,0,42.54,58,17.13,220.6395899
43057,7,46,47,71,218,0.019403877,651,0,42.59,58,22.3,190.5690677
43057,7,46,45,71,216,0.019403877,651,0,42.59,58,22.3,157.0035756
43057,7,46,37,85,207,0.019403877,651,0,42.04,90,28.3,112.7909759
43057,7,46,27,85,199,0.019403877,651,0,93.62,0,28.49,58.39731004
43057,7,46,26,85,195,0.019403877,651,0,42.87,140,28.49,60.56419826
43057,7,46,25,85,178,0.019403877,651,0,42.87,140,28.49,61.68941897
43057,7,46,24,85,175,0.019403877,651,0,42.87,140,28.49,63.7675792
43057,7,46,21,80,172,0.019403877,651,0,42.87,140,28.49,65.94123802
43057,7,46,19,69,169,0.019403877,651,0,249.93,110,29.85,68.54706171
43057,7,46,16,69,165,0.019403877,651,0,249.93,110,29.85,69.42669983
43057,7,46,14,80,154,0.019403877,651,0,249.93,110,29.85,73.27755333
43057,7,46,12,86,153,0.019403877,651,0,252.64,140,88.19,79.50252756
43057,7,46,11,81,141,0.019403877,651,0,252.64,140,88.19,86.68358384
43057,7,46,10,78,135,0.019403877,651,0,252.64,140,88.19,94.23561169
43057,7,46,7,77,114,0.019403877,651,0,252.64,140,88.19,111.0427866
43057,7,46,6,77,110,0.019403877,651,0,255.63,200,158.75,126.3221317
